itemId,name,text,reviewContent,sentiment_label,confidence,rating,relevanceScore,boughtDate,clientType,retrievedDate
100125285,jhonay,beda sama yg dikirimin,gmn nih lazada saya liat iklannya flashdisk tapi yg dikirim koq malah flashdrivemohon penjelasannyabarang sdh saya bukasaya br x ini kecewa,negative,0.9977108240127563,1.0,27.34,03 Apr 2017,mobile-app,2019-10-02
100125285,Eko p.,sipz,smua yang di ulasan bener smua apa mreka kata kapasitas terbaca 295gb karena terpakai sistem pengiriman lebih cepat dari extimasi,positive,0.5172074437141418,5.0,27.34,03 Apr 2017,mobile-app,2019-10-02
100125285,Nyoman A.,sandisk flashdisk cruzer dial cz57,barang sdh diterima pengirimannya cepat data yg terbaca 291gb iya karena space 32gb tdk terbaca 32gb full terima kasih atas fast responnya n barangnya ori,positive,0.9757341742515564,5.0,27.0,10 Mar 2017,desktop,2019-10-02
100125285,Dede R.,,pengiriman cepet   tapi tranfer failnya lemot,negative,0.996614158153534,5.0,26.51,06 Jul 2019,androidApp,2019-10-02
100125285,Abdul R.,,flashdisknya bagus tapi jatoh sama teman akhirnya rusak untuk mengeluarkan nya,negative,0.9905529022216796,4.0,22.49,04 Mar 2017,androidApp,2019-10-02
100125285,Lazada Customer,puas,cepet sampai barang asli bagus lah thanks lazada,positive,0.997149646282196,5.0,21.51,07 Mar 2017,desktop,2019-10-02
100125285,Adriyansyah,mantabb,barang cepat cuma 2 hari garansi resmi mantabb,positive,0.9173333644866944,5.0,19.85,20 Mar 2017,desktop,2019-10-02
100125285,Hofur S.,mantab,cepet sampai 1 hari udah sampai barang bagus gk cepet panas walau di pake lama pokoknya mantab,positive,0.9966200590133668,4.0,19.84,06 Apr 2017,mobile-app,2019-10-02
100125285,Isnaini,bagus,bagus packing rapi modelnya aku suka thanks lazada,positive,0.9986292123794556,5.0,19.82,26 Mar 2017,mobile-app,2019-10-02
100125285,Rio S.,good,barang bagus pertahankan,positive,0.9887519478797911,5.0,19.81,21 Mar 2017,mobile-app,2019-10-02
100125285,SAFAR,oke,barangnya sudah saya terima  kondisi sangat baik  trimakasih lazada,positive,0.9827614426612854,4.0,19.6,05 Jan 2017,mobile-app,2019-10-02
100125285,Ega D.,oke,produk oke dan original by datascrip tapi sayang kapasitas bersihnya 29gb,negative,0.7826859951019287,4.0,19.59,14 Des 2016,desktop,2019-10-02
100125285,Meilinda H.,sip,pengiriman cepet barang bagus transfer data lebih cepat daripada tipe cruzer switch,positive,0.9861527681350708,5.0,19.5,18 Mar 2017,desktop,2019-10-02
100125285,Sayyuda F.,mantapp,produk mantap sesuai deskripsi,positive,0.9902657866477966,5.0,19.5,13 Des 2016,desktop,2019-10-02
100125285,Ficky,good,good,positive,0.7422585487365723,5.0,18.01,27 Mar 2019,androidApp,2019-10-02
100125294,Lazada Customer,,produk sesuai pengiriman cepat,positive,0.9559614658355712,5.0,26.65,14 Jul 2019,androidApp,2019-10-02
100125294,David A.,sandisk,produk bagus,positive,0.9960957169532776,5.0,23.23,01 Apr 2017,mobile,2019-10-02
100125294,Lazada Customer,qualitas barang,barang sangat bagus trimakasih,positive,0.996129035949707,5.0,21.89,01 Mar 2018,androidApp,2019-10-02
100125294,Dwi D.,kurang puas,barang yg dikirim tidak seperti yang di gambar,negative,0.9980053305625916,2.0,21.51,05 Mar 2018,androidApp,2019-10-02
100125294,Muhammad A.,barangnya tidak sesuai di gambar,barang yg sampe cruzer yg biasa tidak sesuai di gambar tapi sizenya 64gb,negative,0.9685399532318116,4.0,21.51,05 Mar 2018,androidApp,2019-10-02
100125294,Tarmudi,,cukup bagus,positive,0.9894975423812866,5.0,20.51,09 Feb 2017,androidApp,2019-10-02
100125294,Lazada Guest,pesanan flashdisk,knpa prosesnya lama apa gagal atau sya harus pesan lagi,negative,0.9550358653068542,2.0,9.93,,mobile-app,2019-10-02
100125304,wahid y.,barang tidak sampai,barang saya ko gaada ya padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuannya kok salah mohon diperiksa kembali saya beli barang bebarengan dengan yang lain yg lainnya udh sampai tapi beli di sini gaada barangnya sampai sekarang,negative,0.997074007987976,1.0,27.0,22 Feb 2017,mobile-app,2019-10-02
100125304,Lazada Customer,,kecewa alias barang aspal ya lumayan buat isi mp3 sih banyak lagunya,positive,0.9362198114395142,3.0,24.51,30 Jan 2017,androidApp,2019-10-02
100125304,Dian k.,,flashdisk 64gb tpi isi cm 2gbgk bs dipakai,neutral,0.5747394561767578,1.0,23.51,15 Des 2016,androidApp,2019-10-02
100125304,Achmad M.,barang cacat,tidak bisa berfungsi menyimpan data,negative,0.9651526808738708,1.0,22.94,09 Jan 2017,mobile,2019-10-02
100125304,Giacinta,kecewa,barang tidak pernah sampai yg hitamyg putih ga bisa dipake,negative,0.9790434837341307,1.0,21.51,06 Jan 2018,mobile-app,2019-10-02
100125304,Aysa,kecewa,pengiriman lama warna yang dateng putih bukan hitam,negative,0.9924955368041992,1.0,19.5,17 Jan 2017,iosApp,2019-10-02
100125304,Mengulas s.,kecewa sangat kecewa,krn pesanan tdk sesuai dengan kirimannya dr warna saja saya pesan hitam dikirm putih dan tidak bisa dipakai di labtop anak saya  seharusnya tidah seperti itu yah,negative,0.9929450154304504,1.0,17.0,,desktop,2019-10-02
100125311,ridwan,barang rusak tdk bisa dgunakan,flashdisk saat dicopy file yg kebaca setengah doang  ud mana beli 2 saya tertipu pantes g garansi hati hati untuk yg mau beli,negative,0.9974876642227172,1.0,30.51,05 Jan 2018,mobile,2019-10-02
100125311,surya a.,bukan barang asli produk abalabal,ketika barang datang masih di luar kota 2 minggubkemudian baru cek barang dari awal muncul pertanyaan karena di pembungkusnya sendiri tulisannya toshiba kapasitas 8 gb sedangkan di flashdisk memang tertulis 64 gb setelah dicoba untuk kopi file ternyata banyak yang failed dan yang berhasil dikopi ternyata juga tidak dapat dibuka sepertinya ini hanyalah produk gagal buatan oem yang dibuat asalasalan untuk dijual murah dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara,negative,0.9979900121688844,1.0,28.92,03 Jan 2018,androidApp,2019-10-02
100125311,dhini m.,,rusak gk bisa dipakai  kapok,negative,0.9986599683761596,1.0,25.51,01 Feb 2018,androidApp,2019-10-02
100125311,Adha S.,,ga bisa dipakai,neutral,0.9890965819358826,1.0,23.51,06 Apr 2017,androidApp,2019-10-02
100125311,Fernando,kurang baik,barangnya lama sekali,negative,0.9986395239830016,1.0,20.51,16 Des 2017,mobile,2019-10-02
100133210,Helmy A.,produk tidak sesuai gambar,produk jauh dari yang diharapkan sangat kecewa,negative,0.9991517066955566,1.0,19.5,12 Des 2016,mobile-app,2019-10-02
100139725,Lazada Customer,,kok dapet nya warna biru,negative,0.540076494216919,1.0,22.49,25 Agu 2018,iosApp,2019-10-02
100154846,aryadi,bagus,barang diterima cepat seller n lazada pelayanan bagus kemasan rapi kasih plastik tebal lagi good tvnya cakep sesuai gambar n speknya display cukuplah sesuai sempat ada baut casing lepas dikencangkan ternyata bisa  recomended buat yang nyari ,positive,0.9970211386680604,5.0,27.09,02 Jan 2017,mobile,2019-10-02
100154846,Amira R.,empat bintang,ini tv jg bs jadi monitor pc kan,neutral,0.993491232395172,4.0,9.9,,mobile-app,2019-10-02
100154897,Lazada Guest,boleh kredit bang,boleh kredit bang,neutral,0.9614006280899048,5.0,12.91,,mobile-app,2019-10-02
100169437,Liana,joss gandos,1 hari order besok langsung sampai fast respon fast seller,positive,0.8146765828132629,5.0,21.51,26 Mei 2018,desktop,2019-10-02
100169437,Liana,mantap gan,biar bintang yang berbicara,negative,0.6416193246841431,5.0,21.51,28 Mei 2018,desktop,2019-10-02
100169437,Kusnadi,kwalitas super,bagus barangnya,positive,0.9808561205863952,5.0,21.51,10 Jun 2017,androidApp,2019-10-02
100169437,Kusnadi,wd my passport 1tb,mantab reseller nya pengiriman cepat dan pakingan ok thanks reseller dan lazada sukses selalu buat reseller dan lazada,positive,0.9969854950904846,5.0,17.56,,mobile-app,2019-10-02
100183475,Lazada Customer,packing dan barangnya ok namun bonus pouch kekecilan,packing dan barangnya ok namun bonus pouch ukurannya terlalu kecil untuk tempat hardisk nya,negative,0.9807586073875428,5.0,21.51,26 Apr 2018,androidApp,2019-10-02
100184344,Wisnu V.,remote ada tombol yang tidak fungsi,pengiriman cepat kualitas gambar bagus terutama kualitas suaranya oke dvb t2 berfungsi baik cuma remote ada yg error tombol source tidak fungsi jd kalau mau ganti ke usb hdmi atau lainnya mesti pencet tombol fisik di tvnya sudah minta ganti ke seller malah disuruh contact aquanya kata aqua kalau remote rusak dan baru beli bisa minta ganti ke tokonya ribet deh dipingpong,negative,0.946137011051178,2.0,29.01,01 Apr 2018,androidApp,2019-10-02
100191938,Desy N.,tanya dulu,ini layar sentuh bukan yah,negative,0.932459831237793,3.0,19.67,,mobile-app,2019-10-02
100191938,juliyana,komplen,saya pesan uang sdah d transfer tapi barng tdk sampai,negative,0.9536842107772828,1.0,18.77,,mobile-app,2019-10-02
100191938,Haji A.,di order ya gansist,bagi yang minat orderpesan barang kamisilahkan add whatsappwa085200343400langsung dari reseller tokoterimah kasih,neutral,0.9733524322509766,5.0,18.14,,androidApp,2019-10-02
100191938,Haji A.,lima bintang,bagi yang minat orderpesan barang kamisilahkan add whatsappwa085200343400langsung dari reseller tokoterimah kasih,neutral,0.9733524322509766,5.0,18.14,,androidApp,2019-10-02
100191938,lazada.co.id,lima bintang,hi sistgan stocknya masih ready informasi produk kami silahkan chat add whatsapp  085254689727  respon cepat aman  terpercaya  pengiriman via  jne  tiki seller resmi lazada terima kasih,positive,0.655303955078125,5.0,17.91,,androidApp,2019-10-02
100191938,Kalina,lima bintang,untuk info buat pelanggan setia kami di karenakan lazada slow respon cepat aman dan terpercayakami buka orderan pemesanan beli 1 garatis 1 melalui via whatsappwa085250720044,neutral,0.8852019309997559,5.0,17.91,,androidApp,2019-10-02
100191938,Haji A.,lima bintang,bagi yang minat orderpesan barang kami untuk lebih memastikan silahkan add whatsappwa 085200343400langsung dari reseller tokoterimah kasih,neutral,0.931739091873169,5.0,17.81,,androidApp,2019-10-02
100191938,Lazada Guest,klu cicilan,klu cicilan gmn cranya yah,negative,0.7245357036590576,1.0,16.32,,mobile-app,2019-10-02
100191938,Lazada Guest,bisa kredit,saya dari sumba timurwaingapu,neutral,0.8727413415908813,4.0,15.29,,mobile-app,2019-10-02
100191938,Lazada Guest,cara cicilan nya,cara kredit nya bagaimana,negative,0.7139173150062561,5.0,15.11,,mobile-app,2019-10-02
100191938,Lazada Guest,bisa  di cicil gk,bisa di cicil gak,neutral,0.6452856063842773,3.0,14.93,,mobile-app,2019-10-02
100191938,Lazada Guest,bagussa,laptop nya bagus,positive,0.99586284160614,5.0,14.86,,mobile-app,2019-10-02
100191938,Lazada Guest,kesal,tidak bisa di kurangi ya biar jadi 1000000,neutral,0.9488800168037416,1.0,13.65,,mobile-app,2019-10-02
100191938,Ad,layar,ini berapa inci ya layarnya,negative,0.607919454574585,3.0,12.4,,androidApp,2019-10-02
100191938,Lazada Guest,,ini bayar di tempat apa tidak,neutral,0.500085711479187,1.0,12.0,,mobile-app,2019-10-02
100191938,Lazada Guest,bayar di tempat bisa,bayar ditempat,neutral,0.9339158535003662,3.0,11.64,,androidApp,2019-10-02
100191938,Lazada Guest,mau cicil,caranya gmn ya,negative,0.6732579469680786,1.0,10.94,,mobile-app,2019-10-02
100191938,Lazada Guest,httpsshopeecoidgriyamainan43877577,rizi,neutral,0.6600002646446228,4.0,2.7,,mobile-app,2019-10-02
100192021,joko b.,kecewa,ditulis khusus jabodetabektp tersedia diwilyah lampung dibeli tp dicancel krn diluar daerah klo gk bisa harusnya dtulis tdk tersedia diwilanda,neutral,0.9936610460281372,1.0,31.29,07 Feb 2017,mobile,2019-10-02
100192021,Nursih H.,mau keredit,gmana caranya klw mau ikut kredit di lazada,neutral,0.954056203365326,3.0,14.38,,mobile-app,2019-10-02
100192021,Yulia,blitar,bisa kiri ke kota blitar tidak,neutral,0.90990549325943,1.0,12.48,,androidApp,2019-10-02
100192021,Lazada Guest,klw d kirim k karawang bisa gak,klwdi kirim k karawang bisa gak,neutral,0.9963464140892028,2.0,9.92,,mobile-app,2019-10-02
100198730,Fitra R.,dua bintang,gambarnya tidak keliatan,negative,0.8917170763015747,2.0,9.5,,mobile-app,2019-10-02
100216044,Lazada Customer,,terimakasih barang nya memuaskan semoga awet juga,positive,0.9917067289352416,5.0,53.75,24 Sep 2019,androidApp,2019-10-02
100216044,Santi D.,,mantuulll,negative,0.9849694967269896,5.0,18.0,27 Mar 2019,mobile,2019-10-02
100235496,Viqri H.,,makasih gantapi produk nya saya mesen yang 16gb dateng nya mlh yang 32gbmungkin slh masukin produk,positive,0.7874740958213806,5.0,41.5,29 Agu 2019,androidApp,2019-10-02
100235739,Lazada Customer,,alhamdulillah puaswlau pengirimannya   hmpr mlmtpi semuanya ok,positive,0.996126115322113,5.0,37.83,22 Sep 2019,androidApp,2019-10-02
100235739,Mujari,,barangnya bagussuara dan gambar jernih mudah mudahan awetpengepakanya rapidatang tepat waktukurirnya juga ramahmakasih lazadd,positive,0.9989497065544128,5.0,33.01,15 Feb 2019,androidApp,2019-10-02
100235739,Salman A.,tv led sharp 24,barang cukup memuaskan seller responsifpacking aman karena dari kayu yah tpi pengirimannya agak sedikit lama tpi its ok yang penting barang sudah sampai,positive,0.9942559599876404,5.0,32.34,06 Mar 2018,androidApp,2019-10-02
100235739,Herdy S.,sangat memuaskan,packing rapih dan aman banget barangnya pengiriman cepat hari ini order besok langsung dateng pokonya seller recommended dari segi harga juga bersaing   d,positive,0.9988135099411012,5.0,29.99,21 Jul 2018,desktop,2019-10-02
100235739,Herman N.,,tv nya sudah datang alhamdulillah amin,positive,0.7055801153182983,1.0,29.51,12 Des 2018,androidApp,2019-10-02
100235739,Martha P.,,produknya sesuai dgn gambar puas bgt,positive,0.9808090925216676,5.0,27.31,20 Feb 2017,mobile,2019-10-02
100235739,maudi S.,,tva bagus bngt layara jga jernih bngt,positive,0.9919081330299376,5.0,24.51,13 Des 2018,androidApp,2019-10-02
100235739,Myda S.,produk bagus,puas samaproduknya bagus n berkualitas,positive,0.998467743396759,5.0,21.51,30 Mei 2018,androidApp,2019-10-02
100235739,siti K.,,good job,neutral,0.8527879118919373,5.0,18.01,18 Feb 2019,androidApp,2019-10-02
100235739,Ryan N.,led sharp,bgs,negative,0.5930435061454773,5.0,17.01,30 Des 2017,androidApp,2019-10-02
100235739,Sur M.,,siip,negative,0.531609833240509,5.0,14.99,14 Agu 2018,androidApp,2019-10-02
100268501,Chaeira P.,sangat puas,aku puas banget sama layanan di lazada pengirimannya cepat barangnya juga gak lecet sedikit pun terimakasih lazada,positive,0.9975062012672424,5.0,27.84,21 Agu 2017,mobile-app,2019-10-02
100268501,Lazada Guest,abs,min ram nya emang segitu,negative,0.5161765217781067,5.0,10.51,,mobile-app,2019-10-02
100305829,Lazada Customer,,barang asli dan sesuai,positive,0.9206461310386658,5.0,26.51,28 Apr 2019,androidApp,2019-10-02
100305829,Liana,mantap gan,biar bintang yang berbicara,negative,0.6416193246841431,5.0,21.51,28 Mei 2018,desktop,2019-10-02
100306249,Robby,value for money,wd my passport 4tb harga paling murah dibanding tempat lain sudah cek online dan offline barang bagus sudah di cek total kapasitas 364tb original bisa diregister ke web wd nya untuk garansi 3 thn diberi beberapa software utility free diantaranya wd security untuk protect hd agar tdk bisa dibuka orang lain dan ada bonus pouch lumayan buat tempat hd nya ,positive,0.9921701550483704,5.0,27.67,10 Jul 2017,desktop,2019-10-02
100309395,Saki,pesanan sesuai harapan,order mi notebook air gold 125 inch sampai sesuai harapan barangnya asli packagingnya aman bagus sellernya informatif cepat dikirimnya dan sudah ready terinstall dengan windows 10 english version terima kasih banyak seller ,positive,0.9963162541389464,5.0,32.13,23 Mar 2017,mobile,2019-10-02
100309395,Sonny G.,pengiriman sangat cepat barang sesuai pesanan,pengiriman barang ternyata sangat cepat hari ke2 barang sudah diterima dalam keadaan baik packing rapih dan setelah dicek laptop bekerja sesuai harapan terima kasih atas layanannya yang sangat baik,positive,0.99423485994339,5.0,31.67,21 Mar 2017,desktop,2019-10-02
100309395,Lazada Guest,laptop dengan kualitas mantab,pengirimannya benarbenar top packingnya rapi dan aman barangnya okewindowsnya udah pakai win 10 english version top deh,positive,0.998350977897644,5.0,21.67,,desktop,2019-10-02
100309395,Candra H.,powerfull laptop,lebih keren dari perkiraan awal windows 10 sudah dikonfersi ke bahasa inggris mantab,positive,0.992106795310974,5.0,20.1,14 Apr 2017,desktop,2019-10-02
100309395,Lazada Guest,gk dapat di kirim,gan kok gak dapat di kirm ke nad disitu tertulis barang ini tidak dapat di kirim ke lokasi anda,negative,0.9408386945724488,5.0,10.51,,androidApp,2019-10-02
100309395,IVO S.,lima bintang,mbak mas kabari ya barang kalau udah ready stok saya rencana mau order mkasih,neutral,0.9792367219924928,5.0,10.2,,mobile-app,2019-10-02
100310127,Miranda G.,excellent,pelayanannya baik,positive,0.9873623847961426,5.0,19.5,11 Feb 2017,mobile-app,2019-10-02
100338987,Setyo W.,pengiriman cepat,pengiriman cepat barang di terima dengan baik dan lengkap langsung coba dapat bonus usb led dll recommended seller,positive,0.997531235218048,5.0,29.5,21 Feb 2017,desktop,2019-10-02
100338987,Fardyan C.,,barang bagus awet sampai sekarang,positive,0.9960032105445862,5.0,22.49,09 Jan 2017,androidApp,2019-10-02
100338987,U S.,,pemasangan anti virus oleh pihak wd secara online dibantu memasang juga mantap lazadaterpercaya,positive,0.948129951953888,5.0,22.49,04 Jun 2017,androidApp,2019-10-02
100338987,Lia N.,,pengiriman cpt smp  produk bagus sesuai gambar trims,positive,0.9925137162208556,3.0,19.93,28 Apr 2017,mobile,2019-10-02
100339807,Aditya F.,lumayan,saya kira antivirusnya ada kasetnya eh ternyata cuma dikasih nomor serial disuruh download sendiri overall bagus lah pengiriman cepat cuma 1 hari datang,positive,0.9888896942138672,4.0,27.0,01 Mar 2017,mobile-app,2019-10-02
100339807,Yamani S.,ext hardisk,hrg bersaing bagus,positive,0.9252768754959106,5.0,20.51,14 Jan 2017,desktop,2019-10-02
100339807,Inge,oke,bagus koq cm gak pake antivirusnya aja ribet sih d,negative,0.5304951071739197,5.0,19.9,16 Apr 2017,desktop,2019-10-02
100339807,Luki M.,,ntaps,negative,0.8482770919799805,5.0,13.01,17 Jan 2017,androidApp,2019-10-02
100344408,Nurkamal,kecewa tidak sesuai yang ditawarkan,barang sudah diterima dan pengiriman lumayan cepat tapi ada 2 hal yg harus penjual perhatikan 1 di etalase tv dijual dengan bonus free braket tapi yang datang cuma tv nya doang braketnya ga ada 2 ongkir tercantum rp 200000 saya kirim sesuai yg tercantum tp pas di cek di resi yang tercantum oleh ekspedisi cobra ternyara cuma 75000 tetep konsumen yang dirugikan toko ini jadi catatan buat saya kecuali menylesaikannya,negative,0.998630702495575,2.0,31.85,03 Mar 2017,desktop,2019-10-02
