itemId,category,name,rating,reviewTitle,reviewContent,reviewContent_Cleaned,hasil_deteksi
100094942,,Lazada Customer,5.0,,warna sesuai pesanan spek persis ok dah,warna sesuai pesanan spek persis ok sudah,Asli
100094942,,faesal K.,4.0,,thanks respon cepat hdd ext 2tb sampai sesuai pesanan,thanks respon cepat hd ext tb sampai sesuai pesanan,Asli
100094942,,Rahmat M.,5.0,,original packing rapi,original packing rapi,Asli
100094942,,tetty N.,5.0,,barang good condition and delivery ok,barang god condition and delivery ok,Asli
100094942,,Albert A.,5.0,,barang oke,barang oke,Asli
100110786,,Vian B.,4.0,,foto produk sesuai dengan asli warna birunya bagus saya pesan dan bayar produk ini pada tanggal 21 oktober 2018 dan produk ini datang pada tanggal 23 oktober 2018 dalam kondisi baik dan berfungsi untuk macbook pro saya meskipun saya harus format dahulu saya mendapat bonus poket untuk external hdd saya ini mudahmudahan produk ini awet terima kasih lazada,foto produk sesuai dengan original warna birunya bagus saya pesan dan bayar produk ini pada tangal oktober dan produk ini datang pada tangal oktober dalam kondisi baik dan berfungsi untuk macbok pro saya meskipun saya harus format dahulu saya mendapat bonus poket untuk external hd saya ini mudahmudahan produk ini awet terima kasih lazada,Asli
100110786,,Lazada Customer,5.0,,packing rapi dan pengiriman tepat waktu sejauh ini berfungsi dengan baik harapannya semoga awet ni barang,packing rapi dan pengiriman tepat waktu sejauh ini berfungsi dengan baik harapanya semoga awet ni barang,Asli
100110786,,Deni A.,5.0,,barangnya bagus kecilcompaq dan packing baik,barangnya bagus kecilcompaq dan packing baik,Asli
100110786,,Thomas D.,5.0,,good product with reasonable price,god product with reasonable price,Asli
100125285,,Indra P.,5.0,,packing rapi kualitas oke fitur2 persis seperti deskripsi desain keren cuma yg kurang puas di segi kecepatan transfer hanya mentok di 910 mbs,packing rapi kualitas oke fitur persis seperti deskripsi desain keren cuma yang kurang puas di segi kecepatan transfer hanya mentok di mbs,Asli
100125285,,jhonay,1.0,,gmn nih lazada saya liat iklannya flashdisk tapi yg dikirim koq malah flashdrivemohon penjelasannyabarang sdh saya bukasaya br x ini kecewa,gmn nih lazada saya liat iklanya flashdisk tapi yang dikirim koq malah flashdrivemohon penjelasanyabarang sudah saya bukasaya br x ini buruk,Asli
100125285,,Eko p.,5.0,,smua yang di ulasan bener smua apa mreka kata kapasitas terbaca 295gb karena terpakai sistem pengiriman lebih cepat dari extimasi,smua yang di ulasan bener smua apa mreka kata kapasitas terbaca gb karena terpakai sistem pengiriman lebih cepat dari extimasi,Asli
100125285,,Nyoman A.,5.0,,barang sdh diterima pengirimannya cepat data yg terbaca 291gb iya karena space 32gb tdk terbaca 32gb full terima kasih atas fast responnya n barangnya ori,barang sudah diterima pengirimanya cepat data yang terbaca gb iya karena space gb tidak terbaca gb ful terima kasih atas cepat responya n barangnya original,Asli
100125285,,Dede R.,5.0,,pengiriman cepet   tapi tranfer failnya lemot,pengiriman cepat tapi tranfer failnya lemot,Asli
100125285,,Abdul R.,4.0,,flashdisknya bagus tapi jatoh sama teman akhirnya rusak untuk mengeluarkan nya,flashdisknya bagus tapi jatoh sama teman akhirnya rusak untuk mengeluarkan nya,Asli
100125285,,Lazada Customer,5.0,,cepet sampai barang asli bagus lah thanks lazada,cepat sampai barang original bagus lah thanks lazada,Asli
100125285,,Adriyansyah,5.0,,barang cepat cuma 2 hari garansi resmi mantabb,barang cepat cuma hari garansi resmi mantab,Asli
100125285,,Hofur S.,4.0,,cepet sampai 1 hari udah sampai barang bagus gk cepet panas walau di pake lama pokoknya mantab,cepat sampai hari udah sampai barang bagus tidak cepat panas walau di pake lama pokoknya mantab,Asli
100125285,,Isnaini,5.0,,bagus packing rapi modelnya aku suka thanks lazada,bagus packing rapi modelnya aku suka thanks lazada,Asli
100125285,,Rio S.,5.0,,barang bagus pertahankan,barang bagus pertahankan,Asli
100125285,,SAFAR,4.0,,barangnya sudah saya terima  kondisi sangat baik  trimakasih lazada,barangnya sudah saya terima kondisi sangat baik trimakasih lazada,Asli
100125285,,Ega D.,4.0,,produk oke dan original by datascrip tapi sayang kapasitas bersihnya 29gb,produk oke dan original by datascrip tapi sayang kapasitas bersihnya gb,Asli
100125285,,Meilinda H.,5.0,,pengiriman cepet barang bagus transfer data lebih cepat daripada tipe cruzer switch,pengiriman cepat barang bagus transfer data lebih cepat daripada tipe cruzer switch,Asli
100125285,,Sayyuda F.,5.0,,produk mantap sesuai deskripsi,produk bagus sesuai deskripsi,Asli
100125294,,Lazada Customer,5.0,,produk sesuai pengiriman cepat,produk sesuai pengiriman cepat,Asli
100125294,,David A.,5.0,,produk bagus,produk bagus,Asli
100125294,,Lazada Customer,5.0,,barang sangat bagus trimakasih,barang sangat bagus trimakasih,Asli
100125294,,Dwi D.,2.0,,barang yg dikirim tidak seperti yang di gambar,barang yang dikirim tidak seperti yang di gambar,Asli
100125294,,Muhammad A.,4.0,,barang yg sampe cruzer yg biasa tidak sesuai di gambar tapi sizenya 64gb,barang yang sampe cruzer yang biasa tidak sesuai di gambar tapi sizenya gb,Asli
100125294,,Tarmudi,5.0,,cukup bagus,cukup bagus,Asli
100125294,,Lazada Guest,2.0,,knpa prosesnya lama apa gagal atau sya harus pesan lagi,knpa prosesnya lama apa gagal atau sya harus pesan lagi,Asli
100125304,,wahid y.,1.0,,barang saya ko gaada ya padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuannya kok salah mohon diperiksa kembali saya beli barang bebarengan dengan yang lain yg lainnya udh sampai tapi beli di sini gaada barangnya sampai sekarang,barang saya ko gada ya padahal saya ngasih alamatnya bener dan saya cek di situs jnenya alamat tujuanya kok salah mohon diperiksa kembali saya beli barang bebarengan dengan yang lain yang lainya sudah sampai tapi beli di sini gada barangnya sampai sekarang,Asli
100125304,,Lazada Customer,3.0,,kecewa alias barang aspal ya lumayan buat isi mp3 sih banyak lagunya,buruk alias barang aspal ya lumayan untuk isi mp sih banyak lagunya,Asli
100125304,,Dian k.,1.0,,flashdisk 64gb tpi isi cm 2gbgk bs dipakai,flashdisk gb tapi isi cuma gbgk bisa dipakai,Asli
100125304,,Achmad M.,1.0,,tidak bisa berfungsi menyimpan data,tidak bisa berfungsi menyimpan data,Asli
100125304,,Giacinta,1.0,,barang tidak pernah sampai yg hitamyg putih ga bisa dipake,barang tidak pernah sampai yang hitamyg putih tidak bisa dipake,Asli
100125304,,Aysa,1.0,,pengiriman lama warna yang dateng putih bukan hitam,pengiriman lama warna yang dateng putih bukan hitam,Asli
100125304,,Mengulas s.,1.0,,krn pesanan tdk sesuai dengan kirimannya dr warna saja saya pesan hitam dikirm putih dan tidak bisa dipakai di labtop anak saya  seharusnya tidah seperti itu yah,karena pesanan tidak sesuai dengan kirimanya dari warna saja saya pesan hitam dikirm putih dan tidak bisa dipakai di labtop anak saya seharusnya tidah seperti itu yah,Asli
100125311,,ridwan,1.0,,flashdisk saat dicopy file yg kebaca setengah doang  ud mana beli 2 saya tertipu pantes g garansi hati hati untuk yg mau beli,flashdisk sat dicopy file yang kebaca setengah doang ud mana beli saya tertipu pantes g garansi hati hati untuk yang mau beli,Asli
100125311,,surya a.,1.0,,ketika barang datang masih di luar kota 2 minggubkemudian baru cek barang dari awal muncul pertanyaan karena di pembungkusnya sendiri tulisannya toshiba kapasitas 8 gb sedangkan di flashdisk memang tertulis 64 gb setelah dicoba untuk kopi file ternyata banyak yang failed dan yang berhasil dikopi ternyata juga tidak dapat dibuka sepertinya ini hanyalah produk gagal buatan oem yang dibuat asalasalan untuk dijual murah dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara,ketika barang datang masih di luar kota mingubkemudian baru cek barang dari awal muncul pertanyan karena di pembungkusnya sendiri tulisanya toshiba kapasitas gb sedangkan di flashdisk memang tertulis gb setelah dicoba untuk kopi file ternyata banyak yang failed dan yang berhasil dikopi ternyata juga tidak dapat dibuka sepertinya ini hanyalah produk gagal buatan oem yang dibuat asalasalan untuk dijual murah dan pihak toko terlanjur membeli dalam jumlah banyak kemudian berusaha menjual dengan segala cara,Asli
100125311,,dhini m.,1.0,,rusak gk bisa dipakai  kapok,rusak tidak bisa dipakai kapok,Asli
100125311,,Adha S.,1.0,,ga bisa dipakai,tidak bisa dipakai,Asli
100125311,,Fernando,1.0,,barangnya lama sekali,barangnya lama sekali,Asli
100133210,,Helmy A.,1.0,,produk jauh dari yang diharapkan sangat kecewa,produk jauh dari yang diharapkan sangat buruk,Asli
100139725,,Lazada Customer,1.0,,kok dapet nya warna biru,kok dapet nya warna biru,Asli
100154846,,aryadi,5.0,,barang diterima cepat seller n lazada pelayanan bagus kemasan rapi kasih plastik tebal lagi good tvnya cakep sesuai gambar n speknya display cukuplah sesuai sempat ada baut casing lepas dikencangkan ternyata bisa  recomended buat yang nyari ,barang diterima cepat seler n lazada pelayanan bagus kemasan rapi kasih plastik tebal lagi god tvnya cakep sesuai gambar n speknya display cukuplah sesuai sempat ada baut casing lepas dikencangkan ternyata bisa bagus untuk yang nyari,Asli
100154846,,Amira R.,4.0,,ini tv jg bs jadi monitor pc kan,ini tv jg bisa jadi monitor pc kan,Asli
100154897,,Lazada Guest,5.0,,boleh kredit bang,boleh kredit bang,Asli
100169437,,Liana,5.0,,1 hari order besok langsung sampai fast respon fast seller,hari order besok langsung sampai cepat respon cepat seler,Asli
100169437,,Liana,5.0,,biar bintang yang berbicara,biar bintang yang berbicara,Asli
100169437,,Kusnadi,5.0,,bagus barangnya,bagus barangnya,Asli
100169437,,Kusnadi,5.0,,mantab reseller nya pengiriman cepat dan pakingan ok thanks reseller dan lazada sukses selalu buat reseller dan lazada,mantab reseler nya pengiriman cepat dan pakingan ok thanks reseler dan lazada sukses selalu untuk reseler dan lazada,Asli
100183475,,Lazada Customer,5.0,,packing dan barangnya ok namun bonus pouch ukurannya terlalu kecil untuk tempat hardisk nya,packing dan barangnya ok namun bonus pouch ukuranya terlalu kecil untuk tempat hardisk nya,Asli
100184344,,Wisnu V.,2.0,,pengiriman cepat kualitas gambar bagus terutama kualitas suaranya oke dvb t2 berfungsi baik cuma remote ada yg error tombol source tidak fungsi jd kalau mau ganti ke usb hdmi atau lainnya mesti pencet tombol fisik di tvnya sudah minta ganti ke seller malah disuruh contact aquanya kata aqua kalau remote rusak dan baru beli bisa minta ganti ke tokonya ribet deh dipingpong,pengiriman cepat kualitas gambar bagus terutama kualitas suaranya oke dvb t berfungsi baik cuma remote ada yang eror tombol source tidak fungsi jadi kalau mau ganti ke usb hdmi atau lainya mesti pencet tombol fisik di tvnya sudah minta ganti ke seler malah disuruh contact aquanya kata aqua kalau remote rusak dan baru beli bisa minta ganti ke tokonya ribet deh dipingpong,Asli
100191938,,Desy N.,3.0,,ini layar sentuh bukan yah,ini layar sentuh bukan yah,Asli
100191938,,juliyana,1.0,,saya pesan uang sdah d transfer tapi barng tdk sampai,saya pesan uang sdah di transfer tapi barng tidak sampai,Asli
100191938,,Haji A.,5.0,,bagi yang minat orderpesan barang kamisilahkan add whatsappwa085200343400langsung dari reseller tokoterimah kasih,bagi yang minat orderpesan barang kamisilahkan ad whatsapwa nomorwa langsung dari reseler tokoterimah kasih,Palsu
100191938,,lazada.co.id,5.0,,hi sistgan stocknya masih ready informasi produk kami silahkan chat add whatsapp  085254689727  respon cepat aman  terpercaya  pengiriman via  jne  tiki seller resmi lazada terima kasih,hi sistgan stocknya masih ready informasi produk kami silahkan chat ad whatsap nomorwa respon cepat aman terpercaya pengiriman via jne tiki seler resmi lazada terima kasih,Asli
100191938,,Kalina,5.0,,untuk info buat pelanggan setia kami di karenakan lazada slow respon cepat aman dan terpercayakami buka orderan pemesanan beli 1 garatis 1 melalui via whatsappwa085250720044,untuk info untuk pelangan setia kami di karenakan lazada slow respon cepat aman dan terpercayakami buka orderan pemesanan beli garatis melalui via whatsapwa nomorwa,Palsu
100191938,,Haji A.,5.0,,bagi yang minat orderpesan barang kami untuk lebih memastikan silahkan add whatsappwa 085200343400langsung dari reseller tokoterimah kasih,bagi yang minat orderpesan barang kami untuk lebih memastikan silahkan ad whatsapwa nomorwa langsung dari reseler tokoterimah kasih,Palsu
100191938,,Lazada Guest,1.0,,klu cicilan gmn cranya yah,klu cicilan gmn cranya yah,Asli
100191938,,Lazada Guest,4.0,,saya dari sumba timurwaingapu,saya dari sumba timurwaingapu,Asli
100191938,,Lazada Guest,5.0,,cara kredit nya bagaimana,cara kredit nya bagaimana,Asli
100191938,,Lazada Guest,3.0,,bisa di cicil gak,bisa di cicil tidak,Asli
100191938,,Lazada Guest,5.0,,laptop nya bagus,laptop nya bagus,Asli
100191938,,Lazada Guest,1.0,,tidak bisa di kurangi ya biar jadi 1000000,tidak bisa di kurangi ya biar jadi,Asli
100191938,,Ad,3.0,,ini berapa inci ya layarnya,ini berapa inci ya layarnya,Asli
100191938,,Lazada Guest,1.0,,ini bayar di tempat apa tidak,ini bayar di tempat apa tidak,Asli
100191938,,Lazada Guest,3.0,,bayar ditempat,bayar ditempat,Asli
100191938,,Lazada Guest,1.0,,caranya gmn ya,caranya gmn ya,Asli
100191938,,Lazada Guest,4.0,,rizi,rizi,Asli
100192021,,joko b.,1.0,,ditulis khusus jabodetabektp tersedia diwilyah lampung dibeli tp dicancel krn diluar daerah klo gk bisa harusnya dtulis tdk tersedia diwilanda,ditulis khusus jabodetabektp tersedia diwilyah lampung dibeli tapi dicancel karena diluar daerah kalau tidak bisa harusnya dtulis tidak tersedia diwilanda,Asli
100192021,,Nursih H.,3.0,,gmana caranya klw mau ikut kredit di lazada,gmana caranya klw mau ikut kredit di lazada,Asli
100192021,,Yulia,1.0,,bisa kiri ke kota blitar tidak,bisa kiri ke kota blitar tidak,Asli
100192021,,Lazada Guest,2.0,,klwdi kirim k karawang bisa gak,klwdi kirim k karawang bisa tidak,Asli
100198730,,Fitra R.,2.0,,gambarnya tidak keliatan,gambarnya tidak keliatan,Asli
100216044,,Lazada Customer,5.0,,terimakasih barang nya memuaskan semoga awet juga,terimakasih barang nya memuaskan semoga awet juga,Asli
100216044,,Santi D.,5.0,,mantuulll,bagus,Palsu
100235496,,Viqri H.,5.0,,makasih gantapi produk nya saya mesen yang 16gb dateng nya mlh yang 32gbmungkin slh masukin produk,makasih gantapi produk nya saya mesen yang gb dateng nya mlh yang gbmungkin slh masukin produk,Asli
100235739,,Lazada Customer,5.0,,alhamdulillah puaswlau pengirimannya   hmpr mlmtpi semuanya ok,alhamdulilah puaswlau pengirimanya hmpr mlmtpi semuanya ok,Asli
100235739,,Mujari,5.0,,barangnya bagussuara dan gambar jernih mudah mudahan awetpengepakanya rapidatang tepat waktukurirnya juga ramahmakasih lazadd,barangnya bagusuara dan gambar jernih mudah mudahan awetpengepakanya rapidatang tepat waktukurirnya juga ramahmakasih lazad,Asli
100235739,,Salman A.,5.0,,barang cukup memuaskan seller responsifpacking aman karena dari kayu yah tpi pengirimannya agak sedikit lama tpi its ok yang penting barang sudah sampai,barang cukup memuaskan seler responsifpacking aman karena dari kayu yah tapi pengirimanya agak sedikit lama tapi its ok yang penting barang sudah sampai,Asli
100235739,,Herdy S.,5.0,,packing rapih dan aman banget barangnya pengiriman cepat hari ini order besok langsung dateng pokonya seller recommended dari segi harga juga bersaing   d,packing rapih dan aman banget barangnya pengiriman cepat hari ini order besok langsung dateng pokonya seler bagus dari segi harga juga bersaing di,Asli
100235739,,Herman N.,1.0,,tv nya sudah datang alhamdulillah amin,tv nya sudah datang alhamdulilah amin,Asli
100235739,,Martha P.,5.0,,produknya sesuai dgn gambar puas bgt,produknya sesuai dengan gambar puas banget,Asli
100235739,,maudi S.,5.0,,tva bagus bngt layara jga jernih bngt,tva bagus bngt layara jga jernih bngt,Asli
100235739,,Myda S.,5.0,,puas samaproduknya bagus n berkualitas,puas samaproduknya bagus n berkualitas,Asli
100235739,,siti K.,5.0,,good job,god job,Asli
100235739,,Ryan N.,5.0,,bgs,bagus,Palsu
100235739,,Sur M.,5.0,,siip,sip,Palsu
100268501,,Chaeira P.,5.0,,aku puas banget sama layanan di lazada pengirimannya cepat barangnya juga gak lecet sedikit pun terimakasih lazada,aku puas banget sama layanan di lazada pengirimanya cepat barangnya juga tidak lecet sedikit pun terimakasih lazada,Asli
100268501,,Lazada Guest,5.0,,min ram nya emang segitu,min ram nya emang segitu,Asli
100305829,,Lazada Customer,5.0,,barang asli dan sesuai,barang original dan sesuai,Asli
100306249,,Robby,5.0,,wd my passport 4tb harga paling murah dibanding tempat lain sudah cek online dan offline barang bagus sudah di cek total kapasitas 364tb original bisa diregister ke web wd nya untuk garansi 3 thn diberi beberapa software utility free diantaranya wd security untuk protect hd agar tdk bisa dibuka orang lain dan ada bonus pouch lumayan buat tempat hd nya ,wd my pasport tb harga paling murah dibanding tempat lain sudah cek online dan ofline barang bagus sudah di cek total kapasitas tb original bisa diregister ke web wd nya untuk garansi thn diberi beberapa software utility fre diantaranya wd security untuk protect hd agar tidak bisa dibuka orang lain dan ada bonus pouch lumayan untuk tempat hd nya,Asli
